title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
"Software Engineer, TikTok Privacy",TikTok,3.8,19,False,"Data privacy engineering is a new technological territory that hasn't been well defined in our industry; by joining the team, you will have chance to refine the",True,False,True,False,True,9017914,55317.0,94901,192951,True,True,False,False,False,False,False,31,20,False,False,True,1,True,False,0
Sr. Software Engineer - APIs and Microservices,loanDepot,3.1,506,True,Designs software for reliability and automated deployment by creating detailed unit tests using an appropriate testing framework.,True,False,True,False,True,16619159,55317.0,105000,140000,True,True,False,False,False,False,False,31,-1,True,False,True,1,False,False,6
Software Developer (Mid-Level),Cobalt,0.0,0,False,"4+ years of software development work experience.
 Cobalt is a growing software development company and Microsoft Dynamics 365 (formerly Microsoft Dynamics CRM)",True,False,True,False,True,3751570,22202.0,95000,100000,False,True,False,False,False,False,False,31,3,False,False,False,0,False,False,1
Cloud Engineer,NET Xperts LLC,0.0,0,True,"WatchGuard, Cisco, and other software VPN clients.
 Job is to service clients for *cloud*/network related support.
 Microsoft Windows Server 2012/2016/2019.",True,True,False,False,True,1784196,15221.0,60000,70000,False,True,False,False,False,False,False,0,-1,True,False,False,0,True,False,1
Junior DevOps Engineer,Leaf Trade,5.0,1,False,"2-3 years of sysadmin or devops experience, or 3-5 years of software development experience.
 A close second is supporting security initiatives and keeping the",True,False,True,False,True,9201929,55317.0,80000,90000,False,True,False,False,False,False,False,31,2,False,True,True,2,True,False,1
Senior FULL STACK Software Engineer,Applied Business Software,0.0,0,False,"Full software development life cycle.
 Applied Business Software, maker of The Mortgage Office loan servicing software is looking for a Web Developer with",True,False,True,False,True,14358775,55317.0,76164,141747,False,True,False,False,False,False,False,31,3,False,False,True,0,True,False,1
DevOps Practice Lead,"Stefanini, Inc",3.8,294,False,"First point of contact for all stakeholders in regards to business or technical scope.
 Lead discussions with clients and stakeholders on Stefanini digital",False,False,False,False,True,16048606,55317.0,150000,300000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Blockchain Engineer (100% U.S. Remote),Michael Page,3.5,336,False,"It is expected that candidates can demonstrate senior software engineering experience, including at least 2 years recent experience on blockchain projects.",False,True,True,False,False,3315,94109.0,150000,230000,True,False,False,False,False,False,True,0,-1,True,False,False,2,True,True,0
Embedded Software Engineer,Mars International,0.0,0,False,"Demonstrated experience with schematic capture software.
 Experience in supervising or mentoring other engineers.
 A CS, ECS or similar degree is acceptable.",True,False,True,False,True,15373933,55317.0,80000,120000,False,True,False,False,False,False,False,27,4,False,False,True,0,True,False,2
Software Programmer,Vibrac Precision Test Systems,0.0,0,False,"Software programming: 3 years (Preferred).
 *Develop and manage computer infrastructure on company software systems.
 Math aptitude and problem solving skills.",True,True,True,False,True,15056305,3103.0,46000,65000,False,True,False,False,False,False,False,6,3,False,False,False,0,False,False,1
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborative partner: Working with our Corporate Functions Legal Tech team of scrum masters, product owners and fellow engineers, you'll tackle technical",False,False,True,True,False,213,55317.0,78100,108600,True,False,False,False,False,False,True,19,-1,True,True,True,2,True,True,0
Senior Backend Engineer,VORTO,0.0,0,False,"Your code will be used to manage the flow of thousands of drivers and trucks per day.
 Rapidly design, build and maintain APIs, services, and systems.",False,True,False,False,True,17822419,55317.0,80000,150000,False,True,False,False,False,False,False,1,-1,True,False,True,0,True,True,0
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborative partner: Working with our Corporate Functions Legal Tech team of scrum masters, product owners and fellow engineers, you'll tackle technical",False,False,True,False,False,213,55317.0,78100,108600,True,False,False,False,False,False,True,19,-1,True,True,True,2,True,True,0
Full Stack Programmer/PHP Developer,DigiSphere Marketing,4.7,3,True,"Troubleshoot, debug and upgrade software.
 Test software to ensure responsiveness and efficiency.
 Participating in the design and creation of scalable software.",True,True,True,False,True,800535,34241.0,40000,60000,True,True,False,False,False,False,False,7,6,False,False,False,0,False,False,1
Staff Software Engineer - I2A Delivery team,Indeed,4.3,824,False,"Understand the product deeply and build high-impact features for our customers.
 Strive for engineering excellence and discipline.",False,False,True,False,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,2,True,True,0
Senior Software Engineer,Harnham,4.6,9,False,"Collaborate with other data engineers, ML experts, and stakeholders from multiple areas to take on scenarios as they arise.",False,True,True,False,True,510970,55317.0,140000,150000,True,False,False,False,False,False,True,5,-1,True,True,True,2,True,True,0
AWS/Python Software Developer,AeroPay,0.0,0,True,"Collaborate with internal teams to fix and improve software.
 In-depth knowledge of modern Web Development with previous experience in software programming.",True,False,True,False,True,10253468,60613.0,60000,90000,False,True,False,False,False,False,False,31,3,False,False,False,1,True,False,1
Full Stack Developer - Software Development Engineer for PHP SaaS Projects,Moxxi Marketing,0.0,0,False,"Actively mentor peers across software engineering.
 Full-time position in office ***NO REMOTE WORK AVAILABLE****.
 Experience with Amazon Web Service.",True,False,True,False,True,13714082,34134.0,75000,95000,False,True,False,False,False,False,False,31,9,False,False,False,0,True,False,1
Senior Software Engineer,Renaissance,3.5,50,False,"Use the latest modern frameworks, such as .
 NET Core, Angular is 7.2 , and GraphQL.
 Influence a new CI build process using Git, Terraform, Ansible, Jenkins, and",False,True,False,False,False,2389444,55317.0,94000,190200,True,True,False,False,False,False,False,0,-1,True,True,True,2,True,True,0
UI Software Engineer - Life Sciences - Remote - $170k,Michael Page,3.5,336,False,"Interacting with all aspects of their instrument and probe design stack.
 UI Development for research and product instruments.",False,False,True,False,False,3315,55317.0,115000,170000,True,False,False,False,False,False,True,21,-1,True,False,True,2,True,True,0
Sr. Full Stack Software Engineer,Health Data Analytics Institute,4.8,14,True,HDAI has developed an industry-leading methodology for creating sophisticated and highly accurate data models for predicting a range of clinical risks using,True,False,True,False,True,14843440,2026.0,150000,175000,True,True,False,False,False,False,False,15,3,False,False,False,1,False,False,1
VueJS Frontend Developer,"VIDEON CENTRAL, INC.",3.0,1,False,Collaborate with a team of developers and designers to create an innovative SPA (single-page application) that has a user-experience first focus.,True,False,True,False,True,1636718,16803.0,80000,150000,False,True,False,False,False,False,False,31,3,False,False,False,2,True,False,1
Qt GUI / Software Engineer,Sigray Inc.,0.0,0,False,"Demonstrated understanding of programming concepts, architecture, and full stack integration.
 Coding experience in C++, C#, and Python.",True,True,True,False,True,4990650,94520.0,90000,120000,False,True,False,False,False,False,False,1,-1,True,False,False,0,True,False,1
Programmer Analyst,PenServ Plan Services,3.2,10,False,"Software applications development: 4 years (Required).
 Thorough knowledge of SQL RDMS software design including both Oracle and Microsoft SQL Server platforms.",True,False,True,False,True,134423,29170.0,65000,85000,True,True,False,False,False,False,False,31,-1,True,False,False,0,False,False,1
"Full Stack Developer for Mobile App, Unity Game, & More Needed",Lesser Light Labs,0.0,0,True,"Lesser Light Labs is looking for a full time permanent developer to join our team.*.
 Lesser Light Labs is looking for a talented and effective Full Stack",True,False,True,False,True,20601511,33432.0,90000,120000,False,True,False,False,False,False,False,16,2,False,False,False,0,False,False,0
Software Engineer,Indeed,4.3,824,False,"Every week sees the new release of multiple products that meet the needs of job seekers worldwide.
 Design, develop, and maintain pipelines that create search",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Staff Software Engineer - Lead Scoring & Routing (Backend),Indeed,4.3,824,False,"7+ years of experience in large-scale software development.
 The desire to solve tough problems with quality software at scale.",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Senior Software Engineer - BL Alt Channel,Liberty Mutual Insurance,3.6,4540,False,"A minimum of five years of software engineering experience.
 Strong oral and written communication skills ¡X and a knack for explaining your decision-making",False,False,True,True,False,213,55317.0,108300,154000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Front End Engineer,WallStreet.io,0.0,0,False,"2+ years experience in OOD, Functional Programming, TDD, or Design principles.
 3+ years experience with JavaScript.",True,True,True,False,True,20715549,55317.0,89933,125889,False,True,False,False,False,False,False,5,-1,True,False,True,0,True,False,1
Full Stack Software Engineer,Ovation,0.0,0,True,"We have a flexible vacation time policy and we allow for remote working.
 You have experience building modern web applications and are comfortable with: vue.js ",True,False,True,False,True,9214702,84058.0,70000,80000,False,True,False,False,False,False,False,12,3,False,False,False,0,True,False,1
Embedded Software Developer - C/C++ Experience Required,Real Time Automation,0.0,0,False,"Good organizational planning, project and time management skills.
 5+ years of being project proficient in C/C++ embedded programming.",True,False,True,False,True,8779736,55317.0,80000,100000,False,True,False,False,False,False,False,21,2,False,False,True,0,False,False,1
Senior Software Engineer - REMOTE,CPS Recruitment,3.6,40,False,"Build software tools and abstractions to reduce the effort required to integrate with a large number of 3rd party systems.
 Competitive salary $140-180K.",False,False,True,False,True,39252,13212.0,140000,180000,True,False,False,False,False,False,True,8,-1,True,False,False,2,True,True,0
Software Engineering Manager,Freedom Forever,3.1,127,False,"3+ years managing a software engineering team.
 Managing the entire software engineering department¡¦s employees.
 Creating timelines for project completion.",True,False,True,False,True,8650249,55317.0,110000,140000,True,True,False,False,False,False,False,31,3,False,True,True,2,False,False,2
"Developer Advocate Kubernetes (DevRel, Remote)","Loft Labs, Inc.",0.0,0,False,Strong communications and public speaking skills paired with a passion for sharing your experiences and for helping other engineers - No worries if you are an,False,False,False,False,True,20086520,55317.0,70000,140000,False,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Senior Software Developer,"Newsmax Media, Inc.",3.0,34,True,"Design and code individual assignments and assist team members deliver assignments.
 Design and code with security best practices in mind; provide support after",True,False,True,False,True,5893236,33487.0,105000,125000,True,True,False,False,False,False,False,31,8,False,False,False,0,True,False,1
Embedded Systems Engineer,Nortek,0.0,0,False,"The development will include the latest advances in transducer technology, hardware design, and signal processing algorithms.
 Del Mar, CA 92014 (Required).",True,False,True,True,True,12497450,92014.0,90000,150000,False,True,False,False,False,False,False,31,14,False,False,False,0,True,False,1
iOS Developer,Drift Net Securities,0.0,0,True,"Embrace and champion best-in-class software development best-practices for code-review, unit testing, and automation (tools and procedures) to ensure high",True,False,True,False,True,11195771,60602.0,70000,80000,False,True,False,False,False,True,False,31,9,False,False,False,0,False,False,3
"Senior Scientist, Formulation Research, Development and Application",Flowe Technology,0.0,0,False,"Our Seattle, WA facility is licensed by the WA State Liquor &amp; Cannabis Board and the WA Department of Agriculture for cannabinoid processing, food manufacturing",True,False,False,False,True,18768870,98108.0,75000,125000,False,True,False,False,False,False,False,31,3,False,False,False,0,True,False,1
Lead Full-Stack Javascript Engineer,Koyfin,0.0,0,False,"Provide technical leadership, code reviews and mentoring to engineers on your team.
 Understanding of software development life cycle, including CI/CD and",True,False,True,False,True,16990884,10018.0,112000,152000,False,True,False,False,False,False,False,31,2,False,False,False,2,False,False,1
"Software Integration Engineer?- Columbia, SC (direct hire)",SYSTEMTEC,4.5,28,True,"Manage integrations between internal environment and vendor Cloud software.
 Apply software patches, install upgrades, and correct errors to applications.",True,False,True,False,True,4546718,29210.0,85000,95000,True,True,False,False,False,False,False,31,-1,True,False,False,1,False,False,1
Application Development Analyst,"E-Logic, Inc.",0.0,0,True,"Work with network administrators, systems analysts and software engineers to assist in resolving problems with software products or company software systems.",True,True,False,False,True,3977996,55317.0,70000,85000,False,True,False,False,False,False,False,1,-1,True,False,True,0,False,True,0
Federal Frontend JavaScript Developer,Information Technology Strategies,0.0,0,False,Cardinal Technology Systems (Cardinal) is in need of a *Frontend JavaScript Developer* to join an existing team at U.S. Customs and Border Protection (CBP).,True,True,False,False,True,19222067,20147.0,120000,170000,False,True,False,False,False,False,False,7,3,False,False,False,2,True,False,1
DevOps / Systems Engineer,Kim Technologies,0.0,0,False,"Knowledge of fundamental software engineering principles and relational database principles.
 Install, configure, and customize internal and 3rd party software",True,False,True,False,True,9371154,8807.0,50000,60000,False,True,False,False,False,False,False,31,3,False,False,False,1,False,False,1
Cellular IOT Test Engineer III job,"ArcLight Wireless, Inc.",0.0,0,True,The Test Engineer II / III position is intend to be a technical resource within the ArcLight test team that can function independently or within a team working,True,False,True,False,True,904198,98005.0,70000,80000,False,True,False,False,False,False,False,22,8,False,False,False,0,False,False,1
Angular Developer,Sapphire Software Solutions,4.0,1,False,"1+ years' software development experience.
 3-7+ years' software development experience.
 I am looking to hire an *Angular Developer* who has exp working with, ",True,True,False,False,True,20581552,55317.0,75316,132462,False,True,False,False,True,False,False,1,-1,True,False,True,1,False,False,0
Web Developer/Software Engineer,"ChalkTalk SPORTS, Inc.",0.0,0,True,"ChalkTalk SPORTS is seeking a Web Developer/Software Engineer to work on our ecommerce platform, Sales Force Commerce Cloud.
 2+ years¡¦ experience with SFCC.",True,False,True,False,True,1531800,55317.0,90000,130000,False,True,False,False,False,False,False,9,3,False,False,True,2,True,False,1
Snr. Software Development Engineer - Test,Avidity Solutions,0.0,0,True,"Collaborating with engineers to diagnose and find performance issues within our web applications and APIs.
 In this role, you will be responsible for analyzing",True,True,True,False,True,11584448,2210.0,110000,155000,False,True,True,False,False,False,False,5,3,False,False,False,0,False,False,1
Principal Software Engineer,Indeed,4.3,824,False,"Demonstrated ability to deliver through other software engineers.
 Demonstrated success working on software engineering problems that span multiple products.",False,False,True,False,True,15530,55317.0,207000,301000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Security Software Engineer,Skyward Federal LLC,0.0,0,False,"Create and maintain high quality distributed system software.
 Passion for new technologies, software &amp; processes.
 Fully-vested 401k matching (up to 10%),.",True,False,True,False,True,15358897,55317.0,100000,155000,False,True,False,False,False,False,False,31,8,False,False,True,2,False,False,1
Experienced Software Developer/Engineer,"Counterpointe Solutions, Inc.",0.0,0,False,"Participate across software development lifecycles, including supporting and leading component design, development, and test activities, along with involvement",True,True,True,False,True,6329013,55317.0,85000,150000,False,True,False,False,False,False,False,3,-1,True,False,True,2,True,False,1
DevOps Engineer (FS Poly Required),Zachary Piper Solutions,4.0,6,False,"Cisco, DevOps, DevOps engineer, python, YANG, XML, JSON, data structures, programming, scripting, REST, API, Ansible, github, Jenkins, Javascript, MEAN, MERN,",False,True,False,False,False,3723001,55317.0,160000,250000,True,False,False,False,False,False,True,2,-1,True,False,True,0,True,True,0
Senior .Net Developer,FedSME,5.0,1,False,"Some experience with software testing and design patterns.
 Provide maintenance for current software applications while developing new solutions.",True,False,False,False,True,9484038,55317.0,90000,120000,False,True,False,False,False,False,False,27,4,False,False,True,1,False,False,2
Software Engineering Manager,"Cipherome, Inc",0.0,0,False,"Mentor engineers on software engineering best practices via design and code reviews.
 Evaluates software solutions and system performance.",True,False,True,False,True,11371960,95134.0,120000,185000,False,True,False,False,False,False,False,9,3,False,False,False,0,True,False,1
Software Engineer,Court Appearance Professionals,0.0,0,False,We're seeking creative and innovative individuals for a position developing software for internal use and in our web based application.,True,True,False,False,True,3667228,55317.0,82000,102000,False,True,False,False,False,False,False,0,-1,True,True,True,2,True,False,2
Frontend Web Engineer,Lingo,3.2,10,False,"Collaborate with other engineers via code review and proposals.
 Collaborate with backend engineers on API design You¡¦ll love this job if you.",False,False,False,False,True,4626718,55317.0,95000,110000,True,True,False,False,False,False,False,27,-1,True,False,True,0,True,True,0
Senior Software Engineer,Glympse Bio,0.0,0,False,"We are looking for an exceptional software engineer to design and implement our computational platform, including software for laboratory operations and R&amp;D,",True,False,True,False,True,14035881,55317.0,125000,150000,False,True,False,False,False,False,False,31,-1,True,False,True,1,False,False,1
Senior Lead Software Engineer,Analogiks,0.0,0,False,"Define the technical vision, engineering rigor, and architectural best practices to manage a team of software engineers.",True,False,True,False,True,16168302,55317.0,150000,170000,False,True,False,False,False,False,False,21,3,False,True,True,2,True,False,2
Software Engineer,Kaseware,0.0,0,False,"At least 4 years of hands-on software development experience.
 Work with a small team including software engineers, testers, operations members and end users to",True,False,True,False,True,8263896,80231.0,100000,125000,False,True,False,False,False,False,False,31,2,False,False,False,0,False,False,1
Software Engineer,Indeed,4.3,824,False,"Collaborate with designers, product managers and other engineers to design product experiences.
 The Indeed Hiring Platform team is seeking an experienced full",False,False,True,False,True,15530,55317.0,86000,124000,True,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Application Developer,State of Montana,3.5,276,False,"Theory and practices of software development;
 Troubleshoot issues in complex, multiple tiered software applications.
 Four years¡¦ experience in a related area;",False,False,False,False,False,5437,55317.0,68000,78000,True,True,False,False,False,False,False,20,-1,True,False,True,0,True,True,0
Embedded Linux Engineer,Globe Tracker,0.0,0,True,"Real-time embedded software development.
 All phases of Software Engineering (requirements, design, code, test and integration), including experience with object",True,False,True,False,True,5591129,34234.0,75000,95000,False,True,False,False,False,False,False,9,3,False,False,False,0,False,False,1
Jr. Backend Engineer,Jetfuel,3.0,1,False,"Drive and own the delivery of software components from inception to production.
 Experience mentoring and developing engineers with or without a formal",True,True,True,False,True,10483415,55317.0,90000,120000,False,True,False,False,False,False,False,0,-1,True,False,True,1,False,False,2
Experienced Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Customer-centric engineer: Putting clients' needs first, you'll translate customer requirements into technical applications and support the implementation of",False,False,True,False,False,213,55317.0,78000,172000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Sr Prinicpal Software Engineer,Sierra Nevada Corporation,3.6,245,False,Your technical duties involve the design and development of new software products throughout the product lifecycle.,False,True,True,False,False,17303,80113.0,178005,244756,True,True,False,False,False,False,False,0,-1,True,False,False,0,True,True,0
Full Stack JavaScript Developer,Insight Global,3.9,2508,False,"Bachelors degree in Computer Science or Engineering or a related field.
 Well-developed communication and interpersonal skills.",True,False,True,True,True,6505141,55317.0,130000,165000,True,True,False,False,False,False,False,28,27,False,True,True,2,False,False,10
Senior Backend Developer,Ntrinsec,0.0,0,True,We are looking for a hardworking and creative individual who can interact and provide input on a variety of tasks as we evolve our products.,True,False,True,False,True,18253853,80120.0,120000,150000,False,True,False,False,False,False,False,31,3,False,False,False,1,True,False,1
"Lead II, Software Engineer",S&P Global,3.9,1354,False,Develop design and architecture exposure and ability to ensure quality across various technology components that are developed by geographically diversified,False,False,False,False,False,5064382,8601.0,82600,230200,True,False,False,False,False,False,True,31,-1,True,False,False,2,True,True,0
Unix Build Engineer,Commvault,3.7,109,False,"Primary responsibility would be to handle Unix builds.
 In that, managing the entire framework of Unix hardware, file-system, machine maintenance etc.",True,False,False,False,True,19719341,55317.0,107797,131752,True,True,False,False,False,False,False,31,4,False,False,True,2,False,False,5
Full-Stack Developer III,DocNetwork,4.3,3,False,"With a full range of benefits (Medical, Dental, Vision, Life) plus additional perks to boot (401k with company match, Remote Days, Flex Schedules, Professional",False,False,False,False,True,13177223,55317.0,80000,130000,True,False,False,False,False,False,True,9,-1,True,False,True,0,True,True,0
FullStack Software Engineer - Property Care Software - $160k,Michael Page,3.5,336,False,"Take time to help engineers solve problems, lead by example, and level up the organization.
 Work with a team to produce maintainable and scalable software that",False,True,True,False,True,3315,2110.0,120000,160000,True,False,False,False,False,False,True,7,-1,True,False,False,2,True,True,0
Blockchain Engineer (100% U.S. Remote),Michael Page,3.5,336,False,"It is expected that candidates can demonstrate senior software engineering experience, including at least 2 years recent experience on blockchain projects.",False,True,True,False,False,3315,94109.0,150000,230000,True,False,False,False,False,False,True,0,-1,True,False,False,2,True,True,0
Software Engineer III,Wolters Kluwer,3.6,850,True,"* Knowledge of common software design patterns (MVC3 or MVC4 preferred).
 Minimum of 5 years of experience in professional software development (Microsoft Stack",True,True,True,False,True,11117413,55317.0,111000,125000,True,True,False,False,False,False,False,1,-1,True,False,True,0,False,True,0
Software Engineer,Indeed,4.3,824,False,"Every week sees the new release of multiple products that meet the needs of job seekers worldwide.
 Design, develop, and maintain pipelines that create search",False,True,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,2,-1,True,True,True,2,True,True,0
Software Engineer,JetHead Development,0.0,0,True,"Work with software testers to resolve issues and ensure test plans cover product requirements.
 Knowledgeable of Linux device drivers and the Linux kernel.",True,True,True,False,True,19447186,92008.0,75000,120000,False,True,False,False,False,False,False,5,2,False,False,False,1,True,False,3
Senior Site Reliability Engineer - Chaos,Indeed,4.3,824,False,"We work closely with software developers and system engineers to drive adoption of modern reliability practices like SLOs, error budget policies, actionable",False,False,False,False,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborate closely with a team of software and test engineers to deliver complex software solutions.
 Conversant in software architecture and design patterns.",False,False,True,False,False,213,55317.0,96900,121700,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Software Engineer - Backend - Java,StraighterLine,0.0,0,False,"Demonstrated ability to produce high-quality software including automated test coverage.
 You will work closely with product managers and lead engineers to",True,False,True,False,True,3020776,55317.0,95000,135000,False,True,False,False,False,False,False,31,6,False,True,True,2,False,False,1
Software Developer,K. Lisa Yang Center for Conservation Bioacoustics,0.0,0,False,"This position will provide software development support for the Raven software suite (https://www.ravensoundsoftware.com).
 Not required, but useful to have: *.",True,False,False,False,True,20658272,14850.0,61929,105919,False,True,False,False,False,False,False,11,7,False,False,False,0,False,False,3
Snr. Software Development Engineer - Test,Avidity Solutions,0.0,0,True,"Collaborating with engineers to diagnose and find performance issues within our web applications and APIs.
 In this role, you will be responsible for analyzing",True,True,True,False,True,11584448,2210.0,110000,155000,False,True,True,False,False,False,False,5,3,False,False,False,0,False,False,1
Mid-Level Software Developer / Software Engineer,Kaleida Systems,0.0,0,False,"Kaleida Systems, Inc. is seeking a Mid-Level Software Developer with emphasis on web applications with 3 or more years¡¦ experience.
 Temporarily due to COVID-19.",True,False,True,False,True,7199583,28105.0,70000,100000,False,True,False,False,False,False,False,20,5,False,False,False,1,False,False,2
Senior Software Developer,"Newsmax Media, Inc.",3.0,34,True,"Design and code individual assignments and assist team members deliver assignments.
 Design and code with security best practices in mind; provide support after",True,False,True,False,True,5893236,33487.0,105000,125000,True,True,False,False,False,False,False,31,8,False,False,False,0,True,False,1
Sr. Lead Software Developer,S&P Global,3.9,1354,False,"Proficient with software development lifecycle (SDLC) methodologies like Agile, Test-driven development.
 The ideal candidate thrives in a highly technical role",False,False,False,False,False,5064382,8540.0,82600,230200,True,False,False,False,False,False,True,31,-1,True,False,False,0,True,True,0
Senior Automation Controls Engineer,Zulily,3.2,624,False,"Serves as Primary POC for MHE software updates and changes.
 Manages and coordinates MHE software deployments in collaboration with Change Manager(s).",True,False,True,False,True,14760403,55317.0,95000,112000,True,True,False,False,False,False,False,31,-1,True,False,True,0,False,False,1
"Senior Software Engineer, Cloud",Blast Motion,0.0,0,False,"5+ years overall software development experience for large, distributed systems.
 Experience in developing software in formal Scrum environments with Scrum",True,False,True,True,True,19055909,55317.0,130000,140000,False,True,False,False,False,False,False,31,5,False,True,True,1,True,False,1
Lead .NET Architect,Intelligent Business Platforms LLC,0.0,0,False,"5+ years of experience in software development.
 Maintain the consistently high quality of the software code.
 NET developers / architects who will be responsible",True,False,False,False,True,2795588,55317.0,96448,191932,False,True,False,False,False,False,False,26,3,False,True,True,2,False,False,2
Lead Software Engineer,SAIC,4.0,2829,False,The Lead Software Engineer at SAIC's Identity and Data Sciences Laboratories (IDSL) will develop cutting edge software tools to facilitate state of the art,False,False,False,False,False,999,20774.0,145001,155000,True,True,False,False,False,False,False,31,-1,True,False,False,2,True,True,0
Application & Integration Developer,Think Patented,3.4,7,False,"Gain an understanding of existing server configurations, software, and workflows.
 Develop and maintain server-side applications via PHP and XML.",True,False,True,False,True,18954100,45342.0,50000,60000,True,True,False,False,False,False,False,28,-1,True,False,False,1,False,False,1
Kubernetes Engineer,Adult Empire and TLA,0.0,0,False,We are looking for a Kubernetes Engineer to assist in the day-to-day operations of OSS Kubernetes clusters hosted on-prem and EKS clusters hosted on AWS as well,True,True,True,False,True,2677750,55317.0,90000,120000,False,True,False,False,False,False,False,5,2,False,True,True,2,False,False,1
Senior Software Engineer,BTI360,0.0,0,False,"Experience with object-oriented software development.
 We¡¦re looking for Software Engineers with knowledge of various data access patterns and underlying",True,False,True,False,True,11969321,55317.0,125000,210000,False,True,False,False,False,False,False,31,13,False,False,True,1,False,False,11
"Software Integration Engineer?- Columbia, SC (direct hire)",SYSTEMTEC,4.5,28,True,"Manage integrations between internal environment and vendor Cloud software.
 Apply software patches, install upgrades, and correct errors to applications.",True,False,True,False,True,4546718,29210.0,85000,95000,True,True,False,False,False,False,False,31,-1,True,False,False,1,False,False,1
Full Stack Developer - Software Development Engineer for PHP SaaS Projects,Moxxi Marketing,0.0,0,False,"Actively mentor peers across software engineering.
 Full-time position in office ***NO REMOTE WORK AVAILABLE****.
 Experience with Amazon Web Service.",True,False,True,False,True,13714082,34134.0,75000,95000,False,True,False,False,False,False,False,31,9,False,False,False,0,True,False,1
Software Engineer,Salud Revenue Partners,5.0,2,False,"We are at the forefront of innovation, applying next-generation process automation and artificial intelligence to focus on the most productive work to help",True,True,True,False,True,9286767,55317.0,52000,110000,True,True,False,False,False,False,False,1,-1,True,True,True,2,False,False,1
Lead Salesforce Developer,DTCC,3.7,302,True,"Knowledge of the software implementation lifecycle methodologies such as Agile.
 Is familiar with different software development methodologies (Waterfall, Agile,",True,True,False,False,True,18797986,75019.0,130000,170000,True,True,False,False,False,False,False,0,-1,True,False,False,2,False,False,1
"Senior Software Engineer (Javascript, NodeJS, Performance)",Cortex Consulting Services Inc,0.0,0,False,"Cortex Consulting Services is in need of a senior JavaScript engineer to work with our Client Wine.com, the candidate will need to understand JavaScript",True,False,True,False,True,166420,94108.0,120000,150000,False,True,False,False,True,False,False,19,5,False,False,False,1,True,False,1
"Sr. Software Development Engineer, .NET Core, C#, Azure, Kafka, Full Stack",American Barcode & RFID,0.0,0,True,"We are seeking an experienced and enthusiastic senior software developer for a Architect/Developer position on our software team.
 Net Core. Java a plus.",True,False,True,False,True,4367925,85040.0,90000,120000,False,True,False,False,False,False,False,8,-1,True,False,False,0,True,False,1
Software Engineer Manager,Found Professionals,0.0,0,False,"You have 5-7 years of software development experience.
 They are leveraging the latest cloud-native technologies and data science techniques to design and deploy",True,False,True,False,True,10375976,30305.0,123000,143000,False,True,False,False,False,False,False,31,2,False,False,False,1,False,False,1
Experienced Software Developer/Engineer,"Counterpointe Solutions, Inc.",0.0,0,False,"Participate across software development lifecycles, including supporting and leading component design, development, and test activities, along with involvement",True,True,True,False,True,6329013,55317.0,85000,150000,False,True,False,False,False,False,False,3,-1,True,True,True,2,True,False,1
Senior Software Engineer - Java,AT&T,3.7,41214,False,"5+ years of experience building software professionally.
 Operate as a technical leader and mentor other engineers on best designing and coding practices.",False,False,False,False,False,5805,80301.0,98100,163400,True,True,False,False,False,False,False,25,-1,True,False,False,2,True,True,0
DevOps Engineer - AWS,RTRP,0.0,0,False,"Working knowledge of software development and Internet API technologies delivered via SOAP and REST methodologies.
 Temporarily due to COVID-19.",True,False,True,False,True,10505337,55317.0,125000,175000,False,True,False,False,False,False,False,31,-1,True,False,True,1,True,False,3
Lead Software Engineer,Topaz Labs,5.0,1,True,"Self-driven with passion for high quality customer-centric software delivery.
 Our products get used by tens of thousands of paid customers every day, ranging",True,False,True,False,True,404130,55317.0,100000,200000,False,True,False,False,False,False,False,31,-1,True,False,True,0,False,False,1
